regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
Centro-Oeste,DF,,53,,,,2020-02-25,9,3015268,0,0.0,0,0.0,,,
Centro-Oeste,DF,,53,,,,2020-02-26,9,3015268,0,0.0,0,0.0,,,
Centro-Oeste,DF,,53,,,,2020-02-27,9,3015268,0,0.0,0,0.0,,,
Centro-Oeste,DF,,53,,,,2020-02-28,9,3015268,0,0.0,0,0.0,,,
Centro-Oeste,DF,,53,,,,2020-02-29,9,3015268,0,0.0,0,0.0,,,
Centro-Oeste,DF,,53,,,,2020-03-01,10,3015268,0,0.0,0,0.0,,,
Centro-Oeste,DF,,53,,,,2020-03-02,10,3015268,0,0.0,0,0.0,,,
Centro-Oeste,DF,,53,,,,2020-03-03,10,3015268,0,0.0,0,0.0,,,
Centro-Oeste,DF,,53,,,,2020-03-04,10,3015268,0,0.0,0,0.0,,,
Centro-Oeste,DF,,53,,,,2020-03-05,10,3015268,0,0.0,0,0.0,,,
Centro-Oeste,DF,,53,,,,2020-03-06,10,3015268,0,0.0,0,0.0,,,
Centro-Oeste,DF,,53,,,,2020-03-07,10,3015268,1,1.0,0,0.0,,,
Centro-Oeste,DF,,53,,,,2020-03-08,11,3015268,1,0.0,0,0.0,,,
Centro-Oeste,DF,,53,,,,2020-03-09,11,3015268,1,0.0,0,0.0,,,
Centro-Oeste,DF,,53,,,,2020-03-10,11,3015268,1,0.0,0,0.0,,,
Centro-Oeste,DF,,53,,,,2020-03-11,11,3015268,2,1.0,0,0.0,,,
Centro-Oeste,DF,,53,,,,2020-03-12,11,3015268,2,0.0,0,0.0,,,
Centro-Oeste,DF,,53,,,,2020-03-13,11,3015268,2,0.0,0,0.0,,,
Centro-Oeste,DF,,53,,,,2020-03-14,11,3015268,6,4.0,0,0.0,,,
Centro-Oeste,DF,,53,,,,2020-03-15,12,3015268,8,2.0,0,0.0,,,
Centro-Oeste,DF,,53,,,,2020-03-16,12,3015268,13,5.0,0,0.0,,,
Centro-Oeste,DF,,53,,,,2020-03-17,12,3015268,22,9.0,0,0.0,,,
Centro-Oeste,DF,,53,,,,2020-03-18,12,3015268,26,4.0,0,0.0,,,
Centro-Oeste,DF,,53,,,,2020-03-19,12,3015268,42,16.0,0,0.0,,,
Centro-Oeste,DF,,53,,,,2020-03-20,12,3015268,87,45.0,0,0.0,,,
Centro-Oeste,DF,,53,,,,2020-03-21,12,3015268,100,13.0,0,0.0,,,
Centro-Oeste,DF,,53,,,,2020-03-22,13,3015268,117,17.0,0,0.0,,,
Centro-Oeste,DF,,53,,,,2020-03-23,13,3015268,133,16.0,0,0.0,,,
Centro-Oeste,DF,,53,,,,2020-03-24,13,3015268,160,27.0,0,0.0,,,
Centro-Oeste,DF,,53,,,,2020-03-25,13,3015268,160,0.0,0,0.0,,,
Centro-Oeste,DF,,53,,,,2020-03-26,13,3015268,200,40.0,0,0.0,,,
Centro-Oeste,DF,,53,,,,2020-03-27,13,3015268,230,30.0,0,0.0,,,
Centro-Oeste,DF,,53,,,,2020-03-28,13,3015268,260,30.0,0,0.0,,,
Centro-Oeste,DF,,53,,,,2020-03-29,14,3015268,289,29.0,1,1.0,,,
Centro-Oeste,DF,,53,,,,2020-03-30,14,3015268,312,23.0,1,0.0,,,
Centro-Oeste,DF,,53,,,,2020-03-31,14,3015268,332,20.0,3,2.0,,,
Centro-Oeste,DF,,53,,,,2020-04-01,14,3015268,355,23.0,3,0.0,,,
Centro-Oeste,DF,,53,,,,2020-04-02,14,3015268,370,15.0,4,1.0,,,
Centro-Oeste,DF,,53,,,,2020-04-03,14,3015268,402,32.0,5,1.0,,,
Centro-Oeste,DF,,53,,,,2020-04-04,14,3015268,454,52.0,7,2.0,,,
Centro-Oeste,DF,,53,,,,2020-04-05,15,3015268,468,14.0,7,0.0,,,
Centro-Oeste,DF,,53,,,,2020-04-06,15,3015268,473,5.0,10,3.0,,,
Centro-Oeste,DF,,53,,,,2020-04-07,15,3015268,492,19.0,12,2.0,,,
Centro-Oeste,DF,,53,,,,2020-04-08,15,3015268,509,17.0,12,0.0,,,
Centro-Oeste,DF,,53,,,,2020-04-09,15,3015268,527,18.0,13,1.0,,,
Centro-Oeste,DF,,53,,,,2020-04-10,15,3015268,555,28.0,14,1.0,,,
Centro-Oeste,DF,,53,,,,2020-04-11,15,3015268,579,24.0,14,0.0,,,
Centro-Oeste,DF,,53,,,,2020-04-12,16,3015268,614,35.0,14,0.0,,,
Centro-Oeste,DF,,53,,,,2020-04-13,16,3015268,638,24.0,15,1.0,,,
Centro-Oeste,DF,,53,,,,2020-04-14,16,3015268,651,13.0,17,2.0,,,
Centro-Oeste,DF,,53,,,,2020-04-15,16,3015268,682,31.0,17,0.0,,,
Centro-Oeste,DF,,53,,,,2020-04-16,16,3015268,716,34.0,20,3.0,,,
Centro-Oeste,DF,,53,,,,2020-04-17,16,3015268,746,30.0,20,0.0,,,
Centro-Oeste,DF,,53,,,,2020-04-18,16,3015268,762,16.0,24,4.0,,,
Centro-Oeste,DF,,53,,,,2020-04-19,17,3015268,827,65.0,24,0.0,,,
Centro-Oeste,DF,,53,,,,2020-04-20,17,3015268,872,45.0,24,0.0,,,
Centro-Oeste,DF,,53,,,,2020-04-21,17,3015268,881,9.0,24,0.0,,,
Centro-Oeste,DF,,53,,,,2020-04-22,17,3015268,946,65.0,25,1.0,,,
Centro-Oeste,DF,,53,,,,2020-04-23,17,3015268,963,17.0,25,0.0,,,
Centro-Oeste,DF,,53,,,,2020-04-24,17,3015268,989,26.0,26,1.0,,,
Centro-Oeste,DF,,53,,,,2020-04-25,17,3015268,1013,24.0,26,0.0,,,
Centro-Oeste,DF,,53,,,,2020-04-26,18,3015268,1066,53.0,27,1.0,,,
Centro-Oeste,DF,,53,,,,2020-04-27,18,3015268,1146,80.0,27,0.0,,,
Centro-Oeste,DF,,53,,,,2020-04-28,18,3015268,1213,67.0,28,1.0,,,
Centro-Oeste,DF,,53,,,,2020-04-29,18,3015268,1275,62.0,28,0.0,,,
Centro-Oeste,DF,,53,,,,2020-04-30,18,3015268,1356,81.0,30,2.0,,,
Centro-Oeste,DF,,53,,,,2020-05-01,18,3015268,1466,110.0,30,0.0,,,
Centro-Oeste,DF,,53,,,,2020-05-02,18,3015268,1566,100.0,31,1.0,,,
Centro-Oeste,DF,,53,,,,2020-05-03,19,3015268,1649,83.0,33,2.0,,,
Centro-Oeste,DF,,53,,,,2020-05-04,19,3015268,1768,119.0,33,0.0,,,
Centro-Oeste,DF,,53,,,,2020-05-05,19,3015268,1818,50.0,33,0.0,,,
Centro-Oeste,DF,,53,,,,2020-05-06,19,3015268,1906,88.0,34,1.0,,,
Centro-Oeste,DF,,53,,,,2020-05-07,19,3015268,2258,352.0,35,1.0,,,
Centro-Oeste,DF,,53,,,,2020-05-08,19,3015268,2442,184.0,37,2.0,,,
Centro-Oeste,DF,,53,,,,2020-05-09,19,3015268,2576,134.0,39,2.0,,,
Centro-Oeste,DF,,53,,,,2020-05-10,20,3015268,2682,106.0,42,3.0,,,
Centro-Oeste,DF,,53,,,,2020-05-11,20,3015268,2783,101.0,44,2.0,,,
Centro-Oeste,DF,,53,,,,2020-05-12,20,3015268,2979,196.0,46,2.0,,,
Centro-Oeste,DF,,53,,,,2020-05-13,20,3015268,3192,213.0,48,2.0,,,
Centro-Oeste,DF,,53,,,,2020-05-14,20,3015268,3416,224.0,51,3.0,,,
Centro-Oeste,DF,,53,,,,2020-05-15,20,3015268,3787,371.0,55,4.0,,,
Centro-Oeste,DF,,53,,,,2020-05-16,20,3015268,4140,353.0,56,1.0,,,
Centro-Oeste,DF,,53,,,,2020-05-17,21,3015268,4368,228.0,59,3.0,,,
Centro-Oeste,DF,,53,,,,2020-05-18,21,3015268,4619,251.0,66,7.0,,,
Centro-Oeste,DF,,53,,,,2020-05-19,21,3015268,4853,234.0,72,6.0,,,
Centro-Oeste,DF,,53,,,,2020-05-20,21,3015268,5161,308.0,77,5.0,,,
Centro-Oeste,DF,,53,,,,2020-05-21,21,3015268,5542,381.0,84,7.0,,,
Centro-Oeste,DF,,53,,,,2020-05-22,21,3015268,5948,406.0,90,6.0,,,
Centro-Oeste,DF,,53,,,,2020-05-23,21,3015268,6251,303.0,95,5.0,,,
Centro-Oeste,DF,,53,,,,2020-05-24,22,3015268,6638,387.0,104,9.0,,,
Centro-Oeste,DF,,53,,,,2020-05-25,22,3015268,6930,292.0,114,10.0,,,
Centro-Oeste,DF,,53,,,,2020-05-26,22,3015268,7210,280.0,124,10.0,,,
Centro-Oeste,DF,,53,,,,2020-05-27,22,3015268,7761,551.0,133,9.0,,,
Centro-Oeste,DF,,53,,,,2020-05-28,22,3015268,8300,539.0,142,9.0,,,
Centro-Oeste,DF,,53,,,,2020-05-29,22,3015268,8722,422.0,154,12.0,,,
Centro-Oeste,DF,,53,,,,2020-05-30,22,3015268,9474,752.0,162,8.0,,,
Centro-Oeste,DF,,53,,,,2020-05-31,23,3015268,9780,306.0,170,8.0,,,
Centro-Oeste,DF,,53,,,,2020-06-01,23,3015268,10510,730.0,171,1.0,,,
Centro-Oeste,DF,,53,,,,2020-06-02,23,3015268,11256,746.0,177,6.0,,,
Centro-Oeste,DF,,53,,,,2020-06-03,23,3015268,12020,764.0,191,14.0,,,
Centro-Oeste,DF,,53,,,,2020-06-04,23,3015268,12923,903.0,196,5.0,,,
Centro-Oeste,DF,,53,,,,2020-06-05,23,3015268,14208,1285.0,202,6.0,,,
Centro-Oeste,DF,,53,,,,2020-06-06,23,3015268,15850,1642.0,208,6.0,,,
Centro-Oeste,DF,,53,,,,2020-06-07,24,3015268,16623,773.0,214,6.0,,,
Centro-Oeste,DF,,53,,,,2020-06-08,24,3015268,16629,6.0,214,0.0,,,
Centro-Oeste,DF,,53,,,,2020-06-09,24,3015268,18090,1461.0,236,22.0,,,
Centro-Oeste,DF,,53,,,,2020-06-10,24,3015268,19433,1343.0,256,20.0,,,
Centro-Oeste,DF,,53,,,,2020-06-11,24,3015268,20507,1074.0,274,18.0,,,
Centro-Oeste,DF,,53,,,,2020-06-12,24,3015268,21396,889.0,282,8.0,,,
Centro-Oeste,DF,,53,,,,2020-06-13,24,3015268,21959,563.0,293,11.0,,,
Centro-Oeste,DF,,53,,,,2020-06-14,25,3015268,22871,912.0,304,11.0,,,
Centro-Oeste,DF,,53,,,,2020-06-15,25,3015268,23684,813.0,319,15.0,,,
Centro-Oeste,DF,,53,,,,2020-06-16,25,3015268,25380,1696.0,348,29.0,,,
Centro-Oeste,DF,,53,,,,2020-06-17,25,3015268,27140,1760.0,365,17.0,,,
Centro-Oeste,DF,,53,,,,2020-06-18,25,3015268,28521,1381.0,379,14.0,,,
Centro-Oeste,DF,,53,,,,2020-06-19,25,3015268,30902,2381.0,396,17.0,,,
Centro-Oeste,DF,,53,,,,2020-06-20,25,3015268,32238,1336.0,404,8.0,,,
Centro-Oeste,DF,,53,,,,2020-06-21,26,3015268,33227,989.0,423,19.0,,,
Centro-Oeste,DF,,53,,,,2020-06-22,26,3015268,34148,921.0,449,26.0,,,
Centro-Oeste,DF,,53,,,,2020-06-23,26,3015268,35368,1220.0,475,26.0,,,
Centro-Oeste,DF,,53,,,,2020-06-24,26,3015268,37254,1886.0,495,20.0,,,
Centro-Oeste,DF,,53,,,,2020-06-25,26,3015268,38871,1617.0,509,14.0,,,
Centro-Oeste,DF,,53,,,,2020-06-26,26,3015268,41326,2455.0,532,23.0,,,
Centro-Oeste,DF,,53,,,,2020-06-27,26,3015268,42766,1440.0,537,5.0,,,
Centro-Oeste,DF,,53,,,,2020-06-28,27,3015268,44905,2139.0,548,11.0,,,
Centro-Oeste,DF,,53,,,,2020-06-29,27,3015268,47071,2166.0,559,11.0,,,
Centro-Oeste,DF,,53,,,,2020-06-30,27,3015268,49218,2147.0,587,28.0,,,
Centro-Oeste,DF,,53,,,,2020-07-01,27,3015268,50676,1458.0,620,33.0,,,
Centro-Oeste,DF,,53,,,,2020-07-02,27,3015268,52281,1605.0,631,11.0,,,
Centro-Oeste,DF,,53,,,,2020-07-03,27,3015268,53996,1715.0,643,12.0,,,
Centro-Oeste,DF,,53,,,,2020-07-04,27,3015268,55760,1764.0,671,28.0,,,
Centro-Oeste,DF,,53,,,,2020-07-05,28,3015268,57854,2094.0,699,28.0,,,
Centro-Oeste,DF,,53,,,,2020-07-06,28,3015268,60383,2529.0,726,27.0,,,
Centro-Oeste,DF,,53,,,,2020-07-07,28,3015268,62694,2311.0,767,41.0,,,
Centro-Oeste,DF,,53,,,,2020-07-08,28,3015268,64314,1620.0,801,34.0,,,
Centro-Oeste,DF,,53,,,,2020-07-09,28,3015268,65677,1363.0,823,22.0,,,
Centro-Oeste,DF,,53,,,,2020-07-10,28,3015268,67297,1620.0,856,33.0,,,
Centro-Oeste,DF,,53,,,,2020-07-11,28,3015268,68406,1109.0,871,15.0,,,
Centro-Oeste,DF,,53,,,,2020-07-12,29,3015268,70712,2306.0,902,31.0,,,
Centro-Oeste,DF,,53,,,,2020-07-13,29,3015268,72284,,930,,,,
Centro-Oeste,GO,,52,,,,2020-02-25,9,7018354,0,0.0,0,0.0,,,
Centro-Oeste,GO,,52,,,,2020-02-26,9,7018354,0,0.0,0,0.0,,,
Centro-Oeste,GO,,52,,,,2020-02-27,9,7018354,0,0.0,0,0.0,,,
Centro-Oeste,GO,,52,,,,2020-02-28,9,7018354,0,0.0,0,0.0,,,
Centro-Oeste,GO,,52,,,,2020-02-29,9,7018354,0,0.0,0,0.0,,,
Centro-Oeste,GO,,52,,,,2020-03-01,10,7018354,0,0.0,0,0.0,,,
Centro-Oeste,GO,,52,,,,2020-03-02,10,7018354,0,0.0,0,0.0,,,
Centro-Oeste,GO,,52,,,,2020-03-03,10,7018354,0,0.0,0,0.0,,,
Centro-Oeste,GO,,52,,,,2020-03-04,10,7018354,0,0.0,0,0.0,,,
Centro-Oeste,GO,,52,,,,2020-03-05,10,7018354,0,0.0,0,0.0,,,
Centro-Oeste,GO,,52,,,,2020-03-06,10,7018354,0,0.0,0,0.0,,,
Centro-Oeste,GO,,52,,,,2020-03-07,10,7018354,0,0.0,0,0.0,,,
Centro-Oeste,GO,,52,,,,2020-03-08,11,7018354,0,0.0,0,0.0,,,
Centro-Oeste,GO,,52,,,,2020-03-09,11,7018354,0,0.0,0,0.0,,,
Centro-Oeste,GO,,52,,,,2020-03-10,11,7018354,0,0.0,0,0.0,,,
Centro-Oeste,GO,,52,,,,2020-03-11,11,7018354,0,0.0,0,0.0,,,
Centro-Oeste,GO,,52,,,,2020-03-12,11,7018354,0,0.0,0,0.0,,,
Centro-Oeste,GO,,52,,,,2020-03-13,11,7018354,3,3.0,0,0.0,,,
Centro-Oeste,GO,,52,,,,2020-03-14,11,7018354,3,0.0,0,0.0,,,
Centro-Oeste,GO,,52,,,,2020-03-15,12,7018354,3,0.0,0,0.0,,,
Centro-Oeste,GO,,52,,,,2020-03-16,12,7018354,3,0.0,0,0.0,,,
Centro-Oeste,GO,,52,,,,2020-03-17,12,7018354,6,3.0,0,0.0,,,
Centro-Oeste,GO,,52,,,,2020-03-18,12,7018354,8,2.0,0,0.0,,,
Centro-Oeste,GO,,52,,,,2020-03-19,12,7018354,12,4.0,0,0.0,,,
Centro-Oeste,GO,,52,,,,2020-03-20,12,7018354,15,3.0,0,0.0,,,
Centro-Oeste,GO,,52,,,,2020-03-21,12,7018354,20,5.0,0,0.0,,,
Centro-Oeste,GO,,52,,,,2020-03-22,13,7018354,21,1.0,0,0.0,,,
Centro-Oeste,GO,,52,,,,2020-03-23,13,7018354,23,2.0,0,0.0,,,
Centro-Oeste,GO,,52,,,,2020-03-24,13,7018354,27,4.0,0,0.0,,,
Centro-Oeste,GO,,52,,,,2020-03-25,13,7018354,29,2.0,0,0.0,,,
Centro-Oeste,GO,,52,,,,2020-03-26,13,7018354,39,10.0,1,1.0,,,
Centro-Oeste,MS,,50,,,,2020-02-25,9,2778986,0,0.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-02-26,9,2778986,0,0.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-02-27,9,2778986,0,0.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-02-28,9,2778986,0,0.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-02-29,9,2778986,0,0.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-03-01,10,2778986,0,0.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-03-02,10,2778986,0,0.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-03-03,10,2778986,0,0.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-03-04,10,2778986,0,0.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-03-05,10,2778986,0,0.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-03-06,10,2778986,0,0.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-03-07,10,2778986,0,0.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-03-08,11,2778986,0,0.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-03-09,11,2778986,0,0.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-03-10,11,2778986,0,0.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-03-11,11,2778986,0,0.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-03-12,11,2778986,0,0.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-03-13,11,2778986,0,0.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-03-14,11,2778986,0,0.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-03-15,12,2778986,0,0.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-03-16,12,2778986,2,2.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-03-17,12,2778986,4,2.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-03-18,12,2778986,7,3.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-03-19,12,2778986,7,0.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-03-20,12,2778986,9,2.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-03-21,12,2778986,16,7.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-03-22,13,2778986,21,5.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-03-23,13,2778986,21,0.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-03-24,13,2778986,23,2.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-03-25,13,2778986,24,1.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-03-26,13,2778986,25,1.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-03-27,13,2778986,28,3.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-03-28,13,2778986,31,3.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-03-29,14,2778986,36,5.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-03-30,14,2778986,44,8.0,0,0.0,,,
Centro-Oeste,MS,,50,,,,2020-03-31,14,2778986,48,4.0,1,1.0,,,
Centro-Oeste,MS,,50,,,,2020-04-01,14,2778986,51,3.0,1,0.0,,,
Centro-Oeste,MS,,50,,,,2020-04-02,14,2778986,53,2.0,1,0.0,,,
Centro-Oeste,MS,,50,,,,2020-04-03,14,2778986,60,7.0,1,0.0,,,
Centro-Oeste,MS,,50,,,,2020-04-04,14,2778986,62,2.0,1,0.0,,,
Centro-Oeste,MS,,50,,,,2020-04-05,15,2778986,65,3.0,1,0.0,,,
Centro-Oeste,MS,,50,,,,2020-04-06,15,2778986,66,1.0,1,0.0,,,
Centro-Oeste,MS,,50,,,,2020-04-07,15,2778986,80,14.0,2,1.0,,,
Centro-Oeste,MS,,50,,,,2020-04-08,15,2778986,85,5.0,2,0.0,,,
Centro-Oeste,MS,,50,,,,2020-04-09,15,2778986,89,4.0,2,0.0,,,
Centro-Oeste,MS,,50,,,,2020-04-10,15,2778986,97,8.0,2,0.0,,,
Centro-Oeste,MS,,50,,,,2020-04-11,15,2778986,100,3.0,2,0.0,,,
Centro-Oeste,MS,,50,,,,2020-04-12,16,2778986,101,1.0,2,0.0,,,
Centro-Oeste,MS,,50,,,,2020-04-13,16,2778986,113,12.0,4,2.0,,,
Centro-Oeste,MS,,50,,,,2020-04-14,16,2778986,115,2.0,4,0.0,,,
Centro-Oeste,MS,,50,,,,2020-04-15,16,2778986,121,6.0,4,0.0,,,
Centro-Oeste,MS,,50,,,,2020-04-16,16,2778986,131,10.0,5,1.0,,,
Centro-Oeste,MS,,50,,,,2020-04-17,16,2778986,143,12.0,5,0.0,,,
Centro-Oeste,MS,,50,,,,2020-04-18,16,2778986,161,18.0,5,0.0,,,
Centro-Oeste,MS,,50,,,,2020-04-19,17,2778986,168,7.0,5,0.0,,,
Centro-Oeste,MS,,50,,,,2020-04-20,17,2778986,171,3.0,5,0.0,,,
Centro-Oeste,MS,,50,,,,2020-04-21,17,2778986,173,2.0,6,1.0,,,
Centro-Oeste,MS,,50,,,,2020-04-22,17,2778986,175,2.0,6,0.0,,,
Centro-Oeste,MS,,50,,,,2020-04-23,17,2778986,186,11.0,7,1.0,,,
Centro-Oeste,MS,,50,,,,2020-04-24,17,2778986,213,27.0,7,0.0,,,
Centro-Oeste,MS,,50,,,,2020-04-25,17,2778986,217,4.0,7,0.0,,,
Centro-Oeste,MS,,50,,,,2020-04-26,18,2778986,234,17.0,7,0.0,,,
Centro-Oeste,MS,,50,,,,2020-04-27,18,2778986,238,4.0,9,2.0,,,
Centro-Oeste,MS,,50,,,,2020-04-28,18,2778986,240,2.0,9,0.0,,,
Centro-Oeste,MS,,50,,,,2020-04-29,18,2778986,249,9.0,9,0.0,,,
Centro-Oeste,MS,,50,,,,2020-04-30,18,2778986,255,6.0,9,0.0,,,
Centro-Oeste,MS,,50,,,,2020-05-01,18,2778986,261,6.0,9,0.0,,,
Centro-Oeste,MS,,50,,,,2020-05-02,18,2778986,266,5.0,9,0.0,,,
Centro-Oeste,MS,,50,,,,2020-05-03,19,2778986,272,6.0,10,1.0,,,
Centro-Oeste,MS,,50,,,,2020-05-04,19,2778986,274,2.0,10,0.0,,,
Centro-Oeste,MS,,50,,,,2020-05-05,19,2778986,283,9.0,10,0.0,,,
Centro-Oeste,MS,,50,,,,2020-05-06,19,2778986,288,5.0,10,0.0,,,
Centro-Oeste,MS,,50,,,,2020-05-07,19,2778986,311,23.0,10,0.0,,,
Centro-Oeste,MS,,50,,,,2020-05-08,19,2778986,326,15.0,11,1.0,,,
Centro-Oeste,MS,,50,,,,2020-05-09,19,2778986,346,20.0,11,0.0,,,
Centro-Oeste,MS,,50,,,,2020-05-10,20,2778986,362,16.0,11,0.0,,,
Centro-Oeste,MS,,50,,,,2020-05-11,20,2778986,385,23.0,11,0.0,,,
Centro-Oeste,MS,,50,,,,2020-05-12,20,2778986,405,20.0,12,1.0,,,
Centro-Oeste,MS,,50,,,,2020-05-13,20,2778986,430,25.0,13,1.0,,,
Centro-Oeste,MS,,50,,,,2020-05-14,20,2778986,452,22.0,14,1.0,,,
Centro-Oeste,MS,,50,,,,2020-05-15,20,2778986,479,27.0,14,0.0,,,
Centro-Oeste,MS,,50,,,,2020-05-16,20,2778986,508,29.0,15,1.0,,,
Centro-Oeste,MS,,50,,,,2020-05-17,21,2778986,570,62.0,15,0.0,,,
Centro-Oeste,MS,,50,,,,2020-05-18,21,2778986,613,43.0,16,1.0,,,
Centro-Oeste,MS,,50,,,,2020-05-19,21,2778986,642,29.0,16,0.0,,,
Centro-Oeste,MS,,50,,,,2020-05-20,21,2778986,693,51.0,17,1.0,,,
Centro-Oeste,MS,,50,,,,2020-05-21,21,2778986,746,53.0,17,0.0,,,
Centro-Oeste,MS,,50,,,,2020-05-22,21,2778986,805,59.0,17,0.0,,,
Centro-Oeste,MS,,50,,,,2020-05-23,21,2778986,858,53.0,17,0.0,,,
Centro-Oeste,MS,,50,,,,2020-05-24,22,2778986,924,66.0,17,0.0,,,
Centro-Oeste,MS,,50,,,,2020-05-25,22,2778986,1023,99.0,17,0.0,,,
Centro-Oeste,MS,,50,,,,2020-05-26,22,2778986,1100,77.0,17,0.0,,,
Centro-Oeste,MS,,50,,,,2020-05-27,22,2778986,1186,86.0,18,1.0,,,
Centro-Oeste,MS,,50,,,,2020-05-28,22,2778986,1262,76.0,18,0.0,,,
Centro-Oeste,MS,,50,,,,2020-05-29,22,2778986,1356,94.0,18,0.0,,,
Centro-Oeste,MS,,50,,,,2020-05-30,22,2778986,1418,62.0,19,1.0,,,
Centro-Oeste,MS,,50,,,,2020-05-31,23,2778986,1489,71.0,20,1.0,,,
Centro-Oeste,MS,,50,,,,2020-06-01,23,2778986,1568,79.0,20,0.0,,,
Centro-Oeste,MS,,50,,,,2020-06-02,23,2778986,1646,78.0,20,0.0,,,
Centro-Oeste,MS,,50,,,,2020-06-03,23,2778986,1802,156.0,20,0.0,,,
Centro-Oeste,MS,,50,,,,2020-06-04,23,2778986,1925,123.0,20,0.0,,,
Centro-Oeste,MS,,50,,,,2020-06-05,23,2778986,1997,72.0,21,1.0,,,
Centro-Oeste,MS,,50,,,,2020-06-06,23,2778986,2132,135.0,21,0.0,,,
Centro-Oeste,MS,,50,,,,2020-06-07,24,2778986,2253,121.0,21,0.0,,,
Centro-Oeste,MS,,50,,,,2020-06-08,24,2778986,2324,71.0,22,1.0,,,
Centro-Oeste,MS,,50,,,,2020-06-09,24,2778986,2455,131.0,22,0.0,,,
Centro-Oeste,MS,,50,,,,2020-06-10,24,2778986,2597,142.0,24,2.0,,,
Centro-Oeste,MS,,50,,,,2020-06-11,24,2778986,2853,256.0,25,1.0,,,
Centro-Oeste,MS,,50,,,,2020-06-12,24,2778986,3001,148.0,28,3.0,,,
Centro-Oeste,MS,,50,,,,2020-06-13,24,2778986,3235,234.0,28,0.0,,,
Centro-Oeste,MS,,50,,,,2020-06-14,25,2778986,3433,198.0,31,3.0,,,
Centro-Oeste,MS,,50,,,,2020-06-15,25,2778986,3551,118.0,33,2.0,,,
Centro-Oeste,MS,,50,,,,2020-06-16,25,2778986,3785,234.0,36,3.0,,,
Centro-Oeste,MS,,50,,,,2020-06-17,25,2778986,4164,379.0,36,0.0,,,
Centro-Oeste,MS,,50,,,,2020-06-18,25,2778986,4274,110.0,39,3.0,,,
Centro-Oeste,MS,,50,,,,2020-06-19,25,2778986,4666,392.0,40,1.0,,,
Centro-Oeste,MS,,50,,,,2020-06-20,25,2778986,4990,324.0,43,3.0,,,
Centro-Oeste,MS,,50,,,,2020-06-21,26,2778986,5237,247.0,45,2.0,,,
Centro-Oeste,MS,,50,,,,2020-06-22,26,2778986,5391,154.0,47,2.0,,,
Centro-Oeste,MS,,50,,,,2020-06-23,26,2778986,5784,393.0,55,8.0,,,
Centro-Oeste,MS,,50,,,,2020-06-24,26,2778986,6201,417.0,56,1.0,,,
Centro-Oeste,MS,,50,,,,2020-06-25,26,2778986,6523,322.0,61,5.0,,,
Centro-Oeste,MS,,50,,,,2020-06-26,26,2778986,6913,390.0,65,4.0,,,
Centro-Oeste,MS,,50,,,,2020-06-27,26,2778986,7307,394.0,68,3.0,,,
Centro-Oeste,MS,,50,,,,2020-06-28,27,2778986,7527,220.0,72,4.0,,,
Centro-Oeste,MS,,50,,,,2020-06-29,27,2778986,7676,149.0,75,3.0,,,
Centro-Oeste,MS,,50,,,,2020-06-30,27,2778986,7965,289.0,76,1.0,,,
