regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,obitosAcumulado,Recuperadosnovos,emAcompanhamentoNovos
Nordeste,BA,,29,,,,2020-05-13,20,14873064.0,6547,236,,
Nordeste,BA,,29,,,,2020-05-14,20,14873064.0,6955,262,,
Nordeste,BA,,29,,,,2020-05-15,20,14873064.0,8128,281,,
Nordeste,BA,,29,,,,2020-05-16,20,14873064.0,8314,286,,
Nordeste,BA,,29,,,,2020-05-17,21,14873064.0,8443,295,,
Nordeste,BA,,29,,,,2020-05-18,21,14873064.0,8581,312,,
Nordeste,BA,,29,,,,2020-05-19,21,14873064.0,11013,326,,
Nordeste,BA,,29,,,,2020-05-20,21,14873064.0,11197,362,,
Nordeste,BA,,29,,,,2020-05-21,21,14873064.0,11941,376,,
Nordeste,BA,,29,,,,2020-05-22,21,14873064.0,12557,399,,
Nordeste,BA,,29,,,,2020-05-23,21,14873064.0,13000,413,,
Nordeste,BA,,29,,,,2020-05-24,22,14873064.0,13899,460,,
Sudeste,MG,,31,,,,2020-03-08,11,21168791.0,1,0,,
Sudeste,MG,,31,,,,2020-03-09,11,21168791.0,1,0,,
Sudeste,MG,,31,,,,2020-03-10,11,21168791.0,1,0,,
Sudeste,MG,,31,,,,2020-03-11,11,21168791.0,1,0,,
Sudeste,MG,,31,,,,2020-03-12,11,21168791.0,1,0,,
Sudeste,MG,,31,,,,2020-03-13,11,21168791.0,2,0,,
Sudeste,MG,,31,,,,2020-03-14,11,21168791.0,2,0,,
Sudeste,MG,,31,,,,2020-03-15,12,21168791.0,2,0,,
Sudeste,MG,,31,,,,2020-03-16,12,21168791.0,5,0,,
Sudeste,MG,,31,,,,2020-03-17,12,21168791.0,7,0,,
Sudeste,MG,,31,,,,2020-03-18,12,21168791.0,15,0,,
Sudeste,MG,,31,,,,2020-03-19,12,21168791.0,29,0,,
Sudeste,MG,,31,,,,2020-03-20,12,21168791.0,35,0,,
Sudeste,MG,,31,,,,2020-03-21,12,21168791.0,38,0,,
Sudeste,MG,,31,,,,2020-03-22,13,21168791.0,83,0,,
Sudeste,MG,,31,,,,2020-03-23,13,21168791.0,128,0,,
Sudeste,MG,,31,,,,2020-03-24,13,21168791.0,130,0,,
Sudeste,MG,,31,,,,2020-03-25,13,21168791.0,133,0,,
Sudeste,MG,,31,,,,2020-03-26,13,21168791.0,153,0,,
Sudeste,MG,,31,,,,2020-03-27,13,21168791.0,189,0,,
Sudeste,MG,,31,,,,2020-03-28,13,21168791.0,205,0,,
Sudeste,MG,,31,,,,2020-03-29,14,21168791.0,231,0,,
Sudeste,MG,,31,,,,2020-03-30,14,21168791.0,261,1,,
Sudeste,MG,,31,,,,2020-03-31,14,21168791.0,275,2,,
Sudeste,MG,,31,,,,2020-04-01,14,21168791.0,314,3,,
Sudeste,MG,,31,,,,2020-04-02,14,21168791.0,370,4,,
Sudeste,MG,,31,,,,2020-04-03,14,21168791.0,397,6,,
Sudeste,MG,,31,,,,2020-04-04,14,21168791.0,430,6,,
Sudeste,MG,,31,,,,2020-04-05,15,21168791.0,498,6,,
Sudeste,MG,,31,,,,2020-04-06,15,21168791.0,525,9,,
Sudeste,MG,,31,,,,2020-04-07,15,21168791.0,559,11,,
Sudeste,MG,,31,,,,2020-04-08,15,21168791.0,614,14,,
Sudeste,MG,,31,,,,2020-04-09,15,21168791.0,655,15,,
Sudeste,MG,,31,,,,2020-04-10,15,21168791.0,698,17,,
Sudeste,MG,,31,,,,2020-04-11,15,21168791.0,750,17,,
Sudeste,MG,,31,,,,2020-04-12,16,21168791.0,806,20,,
Sudeste,MG,,31,,,,2020-04-13,16,21168791.0,815,23,,
Sudeste,MG,,31,,,,2020-04-14,16,21168791.0,884,27,,
Sudeste,MG,,31,,,,2020-04-15,16,21168791.0,903,30,,
Sudeste,MG,,31,,,,2020-04-16,16,21168791.0,958,33,,
Sudeste,MG,,31,,,,2020-04-17,16,21168791.0,1021,35,,
Sudeste,MG,,31,,,,2020-04-18,16,21168791.0,1077,39,,
Sudeste,MG,,31,,,,2020-04-19,17,21168791.0,1154,39,,
Sudeste,MG,,31,,,,2020-04-20,17,21168791.0,1189,41,,
Sudeste,MG,,31,,,,2020-04-21,17,21168791.0,1230,44,,
Sudeste,MG,,31,,,,2020-04-22,17,21168791.0,1283,47,,
Sudeste,MG,,31,,,,2020-04-23,17,21168791.0,1308,51,,
Sudeste,MG,,31,,,,2020-04-24,17,21168791.0,1419,54,,
Sudeste,MG,,31,,,,2020-04-25,17,21168791.0,1481,58,,
Sudeste,MG,,31,,,,2020-04-26,18,21168791.0,1548,61,,
Sudeste,MG,,31,,,,2020-04-27,18,21168791.0,1586,62,,
Sudeste,MG,,31,,,,2020-04-28,18,21168791.0,1649,71,,
Sudeste,MG,,31,,,,2020-04-29,18,21168791.0,1758,80,,
Sudeste,MG,,31,,,,2020-04-30,18,21168791.0,1827,82,,
Sudeste,MG,,31,,,,2020-05-01,18,21168791.0,1935,88,,
Sudeste,MG,,31,,,,2020-05-02,18,21168791.0,2023,88,,
Sudeste,MG,,31,,,,2020-05-03,19,21168791.0,2118,89,,
Sudeste,MG,,31,,,,2020-05-04,19,21168791.0,2347,90,,
Sudeste,MG,,31,,,,2020-05-05,19,21168791.0,2452,94,,
Sudeste,MG,,31,,,,2020-05-06,19,21168791.0,2605,97,,
Sudeste,MG,,31,,,,2020-05-07,19,21168791.0,2770,106,,
Sudeste,MG,,31,,,,2020-05-08,19,21168791.0,2943,111,,
Sudeste,MG,,31,,,,2020-05-09,19,21168791.0,3123,118,,
Sudeste,MG,,31,,,,2020-05-10,20,21168791.0,3237,119,,
Sudeste,MG,,31,,,,2020-05-11,20,21168791.0,3320,121,,
Sudeste,MG,,31,,,,2020-05-12,20,21168791.0,3435,127,,
Sudeste,MG,,31,,,,2020-05-13,20,21168791.0,3733,135,,
Sudeste,MG,,31,,,,2020-05-14,20,21168791.0,3950,139,,
Sudeste,MG,,31,,,,2020-05-15,20,21168791.0,4196,146,,
Sudeste,MG,,31,,,,2020-05-16,20,21168791.0,4474,150,,
Sudeste,MG,,31,,,,2020-05-17,21,21168791.0,4611,156,,
Sudeste,MG,,31,,,,2020-05-18,21,21168791.0,4695,161,,
Sudeste,MG,,31,,,,2020-05-19,21,21168791.0,4977,167,,
Sudeste,MG,,31,,,,2020-05-20,21,21168791.0,5286,177,,
Sudeste,MG,,31,,,,2020-05-21,21,21168791.0,5596,191,,
Sudeste,MG,,31,,,,2020-05-22,21,21168791.0,5995,201,,
Sudeste,MG,,31,,,,2020-05-23,21,21168791.0,6338,217,,
Sudeste,MG,,31,,,,2020-05-24,22,21168791.0,6668,226,,
Sudeste,ES,,32,,,,2020-03-06,10,4018650.0,1,0,,
Sudeste,ES,,32,,,,2020-03-07,10,4018650.0,1,0,,
Sudeste,ES,,32,,,,2020-03-08,11,4018650.0,1,0,,
Sudeste,ES,,32,,,,2020-03-09,11,4018650.0,1,0,,
Sudeste,ES,,32,,,,2020-03-10,11,4018650.0,1,0,,
Sudeste,ES,,32,,,,2020-03-11,11,4018650.0,1,0,,
Sudeste,ES,,32,,,,2020-03-12,11,4018650.0,1,0,,
Sudeste,ES,,32,,,,2020-03-13,11,4018650.0,1,0,,
Sudeste,ES,,32,,,,2020-03-14,11,4018650.0,1,0,,
Sudeste,ES,,32,,,,2020-03-15,12,4018650.0,1,0,,
Sudeste,ES,,32,,,,2020-03-16,12,4018650.0,1,0,,
Sudeste,ES,,32,,,,2020-03-17,12,4018650.0,1,0,,
Sudeste,ES,,32,,,,2020-03-18,12,4018650.0,9,0,,
Sudeste,ES,,32,,,,2020-03-19,12,4018650.0,11,0,,
Sudeste,ES,,32,,,,2020-03-20,12,4018650.0,13,0,,
Sudeste,ES,,32,,,,2020-03-21,12,4018650.0,26,0,,
Sudeste,ES,,32,,,,2020-03-22,13,4018650.0,26,0,,
Sudeste,ES,,32,,,,2020-03-23,13,4018650.0,29,0,,
Sudeste,ES,,32,,,,2020-03-24,13,4018650.0,33,0,,
Sudeste,ES,,32,,,,2020-03-25,13,4018650.0,39,0,,
Sudeste,ES,,32,,,,2020-03-26,13,4018650.0,39,0,,
Sudeste,ES,,32,,,,2020-03-27,13,4018650.0,47,0,,
Sudeste,ES,,32,,,,2020-03-28,13,4018650.0,53,0,,
Sudeste,ES,,32,,,,2020-03-29,14,4018650.0,60,0,,
Sudeste,ES,,32,,,,2020-03-30,14,4018650.0,72,0,,
Sudeste,ES,,32,,,,2020-03-31,14,4018650.0,84,0,,
Sudeste,ES,,32,,,,2020-04-01,14,4018650.0,96,0,,
Sudeste,ES,,32,,,,2020-04-02,14,4018650.0,120,1,,
Sudeste,ES,,32,,,,2020-04-03,14,4018650.0,139,4,,
Sudeste,ES,,32,,,,2020-04-04,14,4018650.0,153,5,,
Sudeste,ES,,32,,,,2020-04-05,15,4018650.0,166,6,,
Sudeste,ES,,32,,,,2020-04-06,15,4018650.0,194,6,,
Sudeste,ES,,32,,,,2020-04-07,15,4018650.0,209,6,,
Sudeste,ES,,32,,,,2020-04-08,15,4018650.0,227,6,,
Sudeste,ES,,32,,,,2020-04-09,15,4018650.0,273,6,,
Sudeste,ES,,32,,,,2020-04-10,15,4018650.0,300,7,,
Sudeste,ES,,32,,,,2020-04-11,15,4018650.0,349,9,,
Sudeste,ES,,32,,,,2020-04-12,16,4018650.0,383,9,,
Sudeste,ES,,32,,,,2020-04-13,16,4018650.0,430,14,,
Sudeste,ES,,32,,,,2020-04-14,16,4018650.0,463,17,,
Sudeste,ES,,32,,,,2020-04-15,16,4018650.0,557,18,,
Sudeste,ES,,32,,,,2020-04-16,16,4018650.0,754,22,,
Sudeste,ES,,32,,,,2020-04-17,16,4018650.0,856,25,,
Sudeste,ES,,32,,,,2020-04-18,16,4018650.0,952,28,,
Sudeste,ES,,32,,,,2020-04-19,17,4018650.0,1099,30,,
Sudeste,ES,,32,,,,2020-04-20,17,4018650.0,1168,33,,
Sudeste,ES,,32,,,,2020-04-21,17,4018650.0,1212,34,,
Sudeste,ES,,32,,,,2020-04-22,17,4018650.0,1313,34,,
Sudeste,ES,,32,,,,2020-04-23,17,4018650.0,1363,42,,
Sudeste,ES,,32,,,,2020-04-24,17,4018650.0,1381,42,,
Sudeste,ES,,32,,,,2020-04-25,17,4018650.0,1595,47,,
Sudeste,ES,,32,,,,2020-04-26,18,4018650.0,1703,51,,
Sudeste,ES,,32,,,,2020-04-27,18,4018650.0,1796,57,,
Sudeste,ES,,32,,,,2020-04-28,18,4018650.0,1874,64,,
Sudeste,ES,,32,,,,2020-04-29,18,4018650.0,2107,76,,
Sudeste,ES,,32,,,,2020-04-30,18,4018650.0,2465,83,,
Sudeste,ES,,32,,,,2020-05-01,18,4018650.0,2662,96,,
Sudeste,ES,,32,,,,2020-05-02,18,4018650.0,2948,102,,
Sudeste,ES,,32,,,,2020-05-03,19,4018650.0,3086,114,,
Sudeste,ES,,32,,,,2020-05-04,19,4018650.0,3226,122,,
Sudeste,ES,,32,,,,2020-05-05,19,4018650.0,3402,133,,
Sudeste,ES,,32,,,,2020-05-06,19,4018650.0,3568,145,,
Sudeste,ES,,32,,,,2020-05-07,19,4018650.0,3838,155,,
Sudeste,ES,,32,,,,2020-05-08,19,4018650.0,4242,165,,
Sudeste,ES,,32,,,,2020-05-09,19,4018650.0,4412,172,,
Sudeste,ES,,32,,,,2020-05-10,20,4018650.0,4599,181,,
Sudeste,ES,,32,,,,2020-05-11,20,4018650.0,4819,196,,
Sudeste,ES,,32,,,,2020-05-12,20,4018650.0,5087,212,,
Sudeste,ES,,32,,,,2020-05-13,20,4018650.0,5401,233,,
Sudeste,ES,,32,,,,2020-05-14,20,4018650.0,5813,249,,
Sudeste,ES,,32,,,,2020-05-15,20,4018650.0,6198,260,,
Sudeste,ES,,32,,,,2020-05-16,20,4018650.0,6595,271,,
Sudeste,ES,,32,,,,2020-05-17,21,4018650.0,6744,285,,
Sudeste,ES,,32,,,,2020-05-18,21,4018650.0,7157,302,,
Sudeste,ES,,32,,,,2020-05-19,21,4018650.0,7693,325,,
Sudeste,ES,,32,,,,2020-05-20,21,4018650.0,8092,341,,
Sudeste,ES,,32,,,,2020-05-21,21,4018650.0,8878,363,,
Sudeste,ES,,32,,,,2020-05-22,21,4018650.0,9520,397,,
Sudeste,ES,,32,,,,2020-05-23,21,4018650.0,9918,417,,
Sudeste,ES,,32,,,,2020-05-24,22,4018650.0,10007,446,,
Sudeste,RJ,,33,,,,2020-03-05,10,17264943.0,1,0,,
Sudeste,RJ,,33,,,,2020-03-06,10,17264943.0,1,0,,
Sudeste,RJ,,33,,,,2020-03-07,10,17264943.0,2,0,,
Sudeste,RJ,,33,,,,2020-03-08,11,17264943.0,3,0,,
Sudeste,RJ,,33,,,,2020-03-09,11,17264943.0,3,0,,
Sudeste,RJ,,33,,,,2020-03-10,11,17264943.0,8,0,,
Sudeste,RJ,,33,,,,2020-03-11,11,17264943.0,13,0,,
Sudeste,RJ,,33,,,,2020-03-12,11,17264943.0,16,0,,
Sudeste,RJ,,33,,,,2020-03-13,11,17264943.0,16,0,,
Sudeste,RJ,,33,,,,2020-03-14,11,17264943.0,22,0,,
Sudeste,RJ,,33,,,,2020-03-15,12,17264943.0,24,0,,
Sudeste,RJ,,33,,,,2020-03-16,12,17264943.0,31,0,,
Sudeste,RJ,,33,,,,2020-03-17,12,17264943.0,33,0,,
Sudeste,RJ,,33,,,,2020-03-18,12,17264943.0,45,0,,
Sudeste,RJ,,33,,,,2020-03-19,12,17264943.0,65,2,,
Sudeste,RJ,,33,,,,2020-03-20,12,17264943.0,109,2,,
Sudeste,RJ,,33,,,,2020-03-21,12,17264943.0,119,3,,
Sudeste,RJ,,33,,,,2020-03-22,13,17264943.0,186,3,,
Sudeste,RJ,,33,,,,2020-03-23,13,17264943.0,233,4,,
Sudeste,RJ,,33,,,,2020-03-24,13,17264943.0,305,6,,
Sudeste,RJ,,33,,,,2020-03-25,13,17264943.0,370,6,,
Sudeste,RJ,,33,,,,2020-03-26,13,17264943.0,421,9,,
Sudeste,RJ,,33,,,,2020-03-27,13,17264943.0,493,10,,
Sudeste,RJ,,33,,,,2020-03-28,13,17264943.0,558,13,,
Sudeste,RJ,,33,,,,2020-03-29,14,17264943.0,600,17,,
Sudeste,RJ,,33,,,,2020-03-30,14,17264943.0,657,18,,
Sudeste,RJ,,33,,,,2020-03-31,14,17264943.0,708,23,,
Sudeste,RJ,,33,,,,2020-04-01,14,17264943.0,832,28,,
Sudeste,RJ,,33,,,,2020-04-02,14,17264943.0,992,41,,
Sudeste,RJ,,33,,,,2020-04-03,14,17264943.0,1074,47,,
Sudeste,RJ,,33,,,,2020-04-04,14,17264943.0,1246,58,,
Sudeste,RJ,,33,,,,2020-04-05,15,17264943.0,1394,64,,
Sudeste,RJ,,33,,,,2020-04-06,15,17264943.0,1461,71,,
Sudeste,RJ,,33,,,,2020-04-07,15,17264943.0,1688,89,,
Sudeste,RJ,,33,,,,2020-04-08,15,17264943.0,1938,106,,
Sudeste,RJ,,33,,,,2020-04-09,15,17264943.0,2216,122,,
Sudeste,RJ,,33,,,,2020-04-10,15,17264943.0,2464,147,,
Sudeste,RJ,,33,,,,2020-04-11,15,17264943.0,2607,155,,
Sudeste,RJ,,33,,,,2020-04-12,16,17264943.0,2855,170,,
Sudeste,RJ,,33,,,,2020-04-13,16,17264943.0,3231,188,,
Sudeste,RJ,,33,,,,2020-04-14,16,17264943.0,3410,224,,
Sudeste,RJ,,33,,,,2020-04-15,16,17264943.0,3743,265,,
Sudeste,RJ,,33,,,,2020-04-16,16,17264943.0,3944,300,,
Sudeste,RJ,,33,,,,2020-04-17,16,17264943.0,4349,341,,
Sudeste,RJ,,33,,,,2020-04-18,16,17264943.0,4543,387,,
Sudeste,RJ,,33,,,,2020-04-19,17,17264943.0,4765,402,,
Sudeste,RJ,,33,,,,2020-04-20,17,17264943.0,4899,422,,
Sudeste,RJ,,33,,,,2020-04-21,17,17264943.0,5306,461,,
Sudeste,RJ,,33,,,,2020-04-22,17,17264943.0,5552,490,,
Sudeste,RJ,,33,,,,2020-04-23,17,17264943.0,6172,530,,
Sudeste,RJ,,33,,,,2020-04-24,17,17264943.0,6282,570,,
Sudeste,RJ,,33,,,,2020-04-25,17,17264943.0,6828,615,,
Sudeste,RJ,,33,,,,2020-04-26,18,17264943.0,7111,645,,
Sudeste,RJ,,33,,,,2020-04-27,18,17264943.0,7944,677,,
Sudeste,RJ,,33,,,,2020-04-28,18,17264943.0,8504,738,,
Sudeste,RJ,,33,,,,2020-04-29,18,17264943.0,8869,794,,
Sudeste,RJ,,33,,,,2020-04-30,18,17264943.0,9453,854,,
Sudeste,RJ,,33,,,,2020-05-01,18,17264943.0,10166,921,,
Sudeste,RJ,,33,,,,2020-05-02,18,17264943.0,10546,971,,
Sudeste,RJ,,33,,,,2020-05-03,19,17264943.0,11139,1019,,
Sudeste,RJ,,33,,,,2020-05-04,19,17264943.0,11721,1065,,
Sudeste,RJ,,33,,,,2020-05-05,19,17264943.0,12391,1123,,
Sudeste,RJ,,33,,,,2020-05-06,19,17264943.0,13295,1205,,
Sudeste,RJ,,33,,,,2020-05-07,19,17264943.0,14156,1394,,
Sudeste,RJ,,33,,,,2020-05-08,19,17264943.0,15741,1503,,
Sudeste,RJ,,33,,,,2020-05-09,19,17264943.0,16929,1653,,
Sudeste,RJ,,33,,,,2020-05-10,20,17264943.0,17062,1714,,
Sudeste,RJ,,33,,,,2020-05-11,20,17264943.0,17939,1770,,
Sudeste,RJ,,33,,,,2020-05-12,20,17264943.0,18486,1928,,
Sudeste,RJ,,33,,,,2020-05-13,20,17264943.0,18728,2050,,
Sudeste,RJ,,33,,,,2020-05-14,20,17264943.0,19467,2247,,
Sudeste,RJ,,33,,,,2020-05-15,20,17264943.0,19987,2438,,
Sudeste,RJ,,33,,,,2020-05-16,20,17264943.0,21601,2614,,
Sudeste,RJ,,33,,,,2020-05-17,21,17264943.0,22238,2715,,
Sudeste,RJ,,33,,,,2020-05-18,21,17264943.0,26665,2852,,
Sudeste,RJ,,33,,,,2020-05-19,21,17264943.0,27805,3079,,
Sudeste,RJ,,33,,,,2020-05-20,21,17264943.0,30372,3237,,
Sudeste,RJ,,33,,,,2020-05-21,21,17264943.0,32089,3412,,
Sudeste,RJ,,33,,,,2020-05-22,21,17264943.0,33589,3657,,
Sudeste,RJ,,33,,,,2020-05-23,21,17264943.0,34533,3905,,
Sudeste,RJ,,33,,,,2020-05-24,22,17264943.0,37912,3993,,
Sudeste,SP,,35,,,,2020-02-26,9,45919049.0,1,0,,
Sudeste,SP,,35,,,,2020-02-27,9,45919049.0,1,0,,
Sudeste,SP,,35,,,,2020-02-28,9,45919049.0,1,0,,
Sudeste,SP,,35,,,,2020-02-29,9,45919049.0,2,0,,
Sudeste,SP,,35,,,,2020-03-01,10,45919049.0,2,0,,
Sudeste,SP,,35,,,,2020-03-02,10,45919049.0,2,0,,
Sudeste,SP,,35,,,,2020-03-03,10,45919049.0,2,0,,
Sudeste,SP,,35,,,,2020-03-04,10,45919049.0,3,0,,
Sudeste,SP,,35,,,,2020-03-05,10,45919049.0,6,0,,
Sudeste,SP,,35,,,,2020-03-06,10,45919049.0,10,0,,
Sudeste,SP,,35,,,,2020-03-07,10,45919049.0,13,0,,
Sudeste,SP,,35,,,,2020-03-08,11,45919049.0,16,0,,
Sudeste,SP,,35,,,,2020-03-09,11,45919049.0,16,0,,
Sudeste,SP,,35,,,,2020-03-10,11,45919049.0,19,0,,
Sudeste,SP,,35,,,,2020-03-11,11,45919049.0,30,0,,
Sudeste,SP,,35,,,,2020-03-12,11,45919049.0,42,0,,
Sudeste,SP,,35,,,,2020-03-13,11,45919049.0,56,0,,
Sudeste,SP,,35,,,,2020-03-14,11,45919049.0,65,0,,
Sudeste,SP,,35,,,,2020-03-15,12,45919049.0,136,0,,
Sudeste,SP,,35,,,,2020-03-16,12,45919049.0,152,0,,
Sudeste,SP,,35,,,,2020-03-17,12,45919049.0,164,1,,
Sudeste,SP,,35,,,,2020-03-18,12,45919049.0,240,4,,
Sudeste,SP,,35,,,,2020-03-19,12,45919049.0,286,4,,
Sudeste,SP,,35,,,,2020-03-20,12,45919049.0,396,9,,
Sudeste,SP,,35,,,,2020-03-21,12,45919049.0,459,15,,
Sudeste,SP,,35,,,,2020-03-22,13,45919049.0,631,22,,
Sudeste,SP,,35,,,,2020-03-23,13,45919049.0,745,30,,
Sudeste,SP,,35,,,,2020-03-24,13,45919049.0,810,40,,
Sudeste,SP,,35,,,,2020-03-25,13,45919049.0,862,48,,
Sudeste,SP,,35,,,,2020-03-26,13,45919049.0,1052,58,,
Sudeste,SP,,35,,,,2020-03-27,13,45919049.0,1223,68,,
Sudeste,SP,,35,,,,2020-03-28,13,45919049.0,1406,84,,
Sudeste,SP,,35,,,,2020-03-29,14,45919049.0,1451,98,,
Sudeste,SP,,35,,,,2020-03-30,14,45919049.0,1517,113,,
Sudeste,SP,,35,,,,2020-03-31,14,45919049.0,2339,136,,
Sudeste,SP,,35,,,,2020-04-01,14,45919049.0,2981,164,,
Sudeste,SP,,35,,,,2020-04-02,14,45919049.0,3506,188,,
Sudeste,SP,,35,,,,2020-04-03,14,45919049.0,4048,219,,
Sudeste,SP,,35,,,,2020-04-04,14,45919049.0,4466,260,,
Sudeste,SP,,35,,,,2020-04-05,15,45919049.0,4620,275,,
Sudeste,SP,,35,,,,2020-04-06,15,45919049.0,4866,304,,
Sudeste,SP,,35,,,,2020-04-07,15,45919049.0,5682,371,,
Sudeste,SP,,35,,,,2020-04-08,15,45919049.0,6708,428,,
Sudeste,SP,,35,,,,2020-04-09,15,45919049.0,7480,496,,
Sudeste,SP,,35,,,,2020-04-10,15,45919049.0,8216,540,,
Sudeste,SP,,35,,,,2020-04-11,15,45919049.0,8419,560,,
Sudeste,SP,,35,,,,2020-04-12,16,45919049.0,8755,588,,
Sudeste,SP,,35,,,,2020-04-13,16,45919049.0,8895,608,,
Sudeste,SP,,35,,,,2020-04-14,16,45919049.0,9371,695,,
Sudeste,SP,,35,,,,2020-04-15,16,45919049.0,11043,778,,
Sudeste,SP,,35,,,,2020-04-16,16,45919049.0,11568,853,,
Sudeste,SP,,35,,,,2020-04-17,16,45919049.0,12841,928,,
Sudeste,SP,,35,,,,2020-04-18,16,45919049.0,13894,991,,
Sudeste,SP,,35,,,,2020-04-19,17,45919049.0,14267,1015,,
Sudeste,SP,,35,,,,2020-04-20,17,45919049.0,14580,1037,,
Sudeste,SP,,35,,,,2020-04-21,17,45919049.0,15385,1093,,
Sudeste,SP,,35,,,,2020-04-22,17,45919049.0,15914,1134,,
Sudeste,SP,,35,,,,2020-04-23,17,45919049.0,16740,1345,,
Sudeste,SP,,35,,,,2020-04-24,17,45919049.0,17826,1512,,
Sudeste,SP,,35,,,,2020-04-25,17,45919049.0,20004,1667,,
Sudeste,SP,,35,,,,2020-04-26,18,45919049.0,20715,1700,,
Sudeste,SP,,35,,,,2020-04-27,18,45919049.0,21696,1825,,
Sudeste,SP,,35,,,,2020-04-28,18,45919049.0,24041,2049,,
Sudeste,SP,,35,,,,2020-04-29,18,45919049.0,26158,2247,,
Sudeste,SP,,35,,,,2020-04-30,18,45919049.0,28698,2375,,
Sudeste,SP,,35,,,,2020-05-01,18,45919049.0,30374,2511,,
Sudeste,SP,,35,,,,2020-05-02,18,45919049.0,31174,2586,,
Sudeste,SP,,35,,,,2020-05-03,19,45919049.0,31772,2627,,
Sudeste,SP,,35,,,,2020-05-04,19,45919049.0,32187,2654,,
Sudeste,SP,,35,,,,2020-05-05,19,45919049.0,34053,2851,,
Sudeste,SP,,35,,,,2020-05-06,19,45919049.0,37853,3045,,
Sudeste,SP,,35,,,,2020-05-07,19,45919049.0,39928,3206,,
Sudeste,SP,,35,,,,2020-05-08,19,45919049.0,41830,3416,,
Sudeste,SP,,35,,,,2020-05-09,19,45919049.0,44411,3608,,
Sudeste,SP,,35,,,,2020-05-10,20,45919049.0,45444,3709,,
Sudeste,SP,,35,,,,2020-05-11,20,45919049.0,46131,3743,,
Sudeste,SP,,35,,,,2020-05-12,20,45919049.0,47719,3949,,
Sudeste,SP,,35,,,,2020-05-13,20,45919049.0,51097,4118,,
Sudeste,SP,,35,,,,2020-05-14,20,45919049.0,54286,4315,,
Sudeste,SP,,35,,,,2020-05-15,20,45919049.0,58378,4501,,
Sudeste,SP,,35,,,,2020-05-16,20,45919049.0,61183,4688,,
Sudeste,SP,,35,,,,2020-05-17,21,45919049.0,62345,4782,,
Sudeste,SP,,35,,,,2020-05-18,21,45919049.0,63066,4823,,
Sudeste,SP,,35,,,,2020-05-19,21,45919049.0,65995,5147,,
Sudeste,SP,,35,,,,2020-05-20,21,45919049.0,69859,5363,,
Sudeste,SP,,35,,,,2020-05-21,21,45919049.0,73739,5558,,
Sudeste,SP,,35,,,,2020-05-22,21,45919049.0,76871,5773,,
Sudeste,SP,,35,,,,2020-05-23,21,45919049.0,80558,6045,,
Sudeste,SP,,35,,,,2020-05-24,22,45919049.0,82161,6163,,
Sul,PR,,41,,,,2020-03-12,11,11433957.0,6,0,,
Sul,PR,,41,,,,2020-03-13,11,11433957.0,6,0,,
Sul,PR,,41,,,,2020-03-14,11,11433957.0,6,0,,
Sul,PR,,41,,,,2020-03-15,12,11433957.0,6,0,,
Sul,PR,,41,,,,2020-03-16,12,11433957.0,6,0,,
Sul,PR,,41,,,,2020-03-17,12,11433957.0,6,0,,
Sul,PR,,41,,,,2020-03-18,12,11433957.0,13,0,,
Sul,PR,,41,,,,2020-03-19,12,11433957.0,23,0,,
Sul,PR,,41,,,,2020-03-20,12,11433957.0,32,0,,
Sul,PR,,41,,,,2020-03-21,12,11433957.0,43,0,,
Sul,PR,,41,,,,2020-03-22,13,11433957.0,50,0,,
Sul,PR,,41,,,,2020-03-23,13,11433957.0,56,0,,
Sul,PR,,41,,,,2020-03-24,13,11433957.0,65,0,,
Sul,PR,,41,,,,2020-03-25,13,11433957.0,81,0,,
Sul,PR,,41,,,,2020-03-26,13,11433957.0,102,0,,
Sul,PR,,41,,,,2020-03-27,13,11433957.0,119,2,,
Sul,PR,,41,,,,2020-03-28,13,11433957.0,133,2,,
Sul,PR,,41,,,,2020-03-29,14,11433957.0,148,2,,
Sul,PR,,41,,,,2020-03-30,14,11433957.0,155,3,,
Sul,PR,,41,,,,2020-03-31,14,11433957.0,179,3,,
Sul,PR,,41,,,,2020-04-01,14,11433957.0,224,3,,
Sul,PR,,41,,,,2020-04-02,14,11433957.0,252,4,,
Sul,PR,,41,,,,2020-04-03,14,11433957.0,301,4,,
Sul,PR,,41,,,,2020-04-04,14,11433957.0,395,6,,
Sul,PR,,41,,,,2020-04-05,15,11433957.0,438,9,,
Sul,PR,,41,,,,2020-04-06,15,11433957.0,458,11,,
Sul,PR,,41,,,,2020-04-07,15,11433957.0,503,15,,
Sul,PR,,41,,,,2020-04-08,15,11433957.0,539,17,,
Sul,PR,,41,,,,2020-04-09,15,11433957.0,609,22,,
Sul,PR,,41,,,,2020-04-10,15,11433957.0,643,25,,
Sul,PR,,41,,,,2020-04-11,15,11433957.0,676,26,,
Sul,PR,,41,,,,2020-04-12,16,11433957.0,738,30,,
Sul,PR,,41,,,,2020-04-13,16,11433957.0,756,31,,
Sul,PR,,41,,,,2020-04-14,16,11433957.0,791,36,,
Sul,PR,,41,,,,2020-04-15,16,11433957.0,803,38,,
Sul,PR,,41,,,,2020-04-16,16,11433957.0,832,41,,
Sul,PR,,41,,,,2020-04-17,16,11433957.0,874,42,,
Sul,PR,,41,,,,2020-04-18,16,11433957.0,945,46,,
